### SYSTEM         = Linux ubuntu 4.4.0-87-generic #110-Ubuntu SMP Tue Jul 18 12:55:35 UTC 2017 x86_64 x86_64 x86_64 GNU/Linux
### DISK_SIZE      = 7G
### DURATION       = 30s
### DIRECTIO       = bufferedio,directio
### MEDIA_TYPES    = ssd,hdd,nvme,mem
### FS_TYPES       = ext4,ext4_no_jnl,xfs,btrfs,f2fs
### BENCH_TYPES    = DWAL,DWOL,DWOM,DWSL,MWRL,MWRM,MWCL,MWCM,MWUM,MWUL,DWTL,filebench_varmail,filebench_oltp,filebench_fileserver,dbench_client,MRPL,MRPM,MRPH,MRDM,MRDL,DRBH,DRBM,DRBL
### NCORES         = 1,2,3,4
### CORE_SEQ       = 0,1,2,3


### MODEL_NAME     = Intel Xeon E312xx (Sandy Bridge, IBRS update)
### PHYSICAL_CHIPS = 4
### CORE_PER_CHIP  = 1
### SMT_LEVEL      = 1


## ssd:ext4:DWOL:4:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

4 30.001490 175651.000000 5854.742548 30.0862 0.13 0 2.13 0.17 109.92 0 0 6 0 0.109844 0 1.79975 0.143642 92.8771 0 0 5.06971 0

## ssd:ext4_no_jnl:DWOL:4:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

4 30.005020 170977.000000 5698.279774 30.0855 0.14 0 2.1 0.15 109.99 0 0 6.21 0 0.118054 0 1.77081 0.126486 92.7481 0 0 5.23653 0

## ssd:xfs:DWOL:4:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

4 30.004495 143762.000000 4791.348803 30.0953 0.12 0 1.96 0.15 110.1 0 0.01 6.11 0 0.101309 0 1.65471 0.126636 92.9506 0 0.00844238 5.15829 0

## ssd:btrfs:DWOL:4:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

4 30.061829 9105.000000 302.875788 30.1438 0.1 0 0.59 0.89 116.86 0 0 1.9 0 0.0830979 0 0.490278 0.739571 97.1082 0 0 1.57886 0

## ssd:f2fs:DWOL:4:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

4 30.001538 189712.000000 6323.409101 30.1109 0.16 0 2.3 0.17 108.66 0 0.01 7.2 0 0.135021 0 1.94093 0.14346 91.6962 0 0.00843882 6.07595 0

## ssd:ext4:DWOL:3:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

3 30.013256 160520.000000 5348.303370 30.0782 0.14 0 2.5 0.04 78 0 0 6.34 0 0.160883 0 2.8729 0.0459664 89.6346 0 0 7.28568 0

## ssd:ext4_no_jnl:DWOL:3:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

3 30.016595 163258.000000 5438.924701 30.1011 0.13 0 2.61 0.12 78 0 0 6.43 0 0.148929 0 2.99003 0.137473 89.3573 0 0 7.36625 0

## ssd:xfs:DWOL:3:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

3 30.003100 162231.000000 5407.141262 30.0854 0.12 0 3.4 0.1 77.4 0 0 6.67 0 0.136846 0 3.8773 0.114038 88.2655 0 0 7.60634 0

## ssd:btrfs:DWOL:3:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

3 30.045341 15649.000000 520.846150 30.1331 0.09 0 1.18 1.13 83.6 0 0 3.19 0 0.100908 0 1.32302 1.26696 93.7325 0 0 3.57663 0

## ssd:f2fs:DWOL:3:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

3 30.002791 170035.000000 5667.306085 30.093 0.14 0 2.64 0.1 77.66 0 0.01 6.58 0 0.160679 0 3.02996 0.114771 89.1312 0 0.0114771 7.55193 0

## ssd:ext4:DWOL:2:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

2 30.002032 144456.000000 4814.873792 30.0847 0.12 0 2.06 0.05 50.88 0 0 4.6 0 0.207936 0 3.56957 0.0866401 88.165 0 0 7.97089 0

## ssd:ext4_no_jnl:DWOL:2:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

2 30.003758 135792.000000 4525.833064 30.0818 0.09 0 1.99 0.06 51.34 0 0.01 4.54 0 0.155092 0 3.42926 0.103395 88.4715 0 0.0172325 7.82354 0

## ssd:xfs:DWOL:2:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

2 30.001428 143589.000000 4786.072183 30.0877 0.11 0 2.64 0.06 50.1 0 0 5.14 0 0.189492 0 4.5478 0.103359 86.3049 0 0 8.85444 0

## ssd:btrfs:DWOL:2:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

2 30.025712 22064.000000 734.836862 30.1044 0.08 0 0.89 0.49 57.36 0 0 0.92 0 0.133914 0 1.48979 0.820221 96.0161 0 0 1.54001 0

## ssd:f2fs:DWOL:2:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

2 30.006156 151988.000000 5065.227282 30.0857 0.1 0 2.43 0.05 50.78 0 0 4.78 0 0.171999 0 4.17957 0.0859993 87.3409 0 0 8.22153 0

## ssd:ext4:DWOL:1:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.013094 93206.000000 3105.511215 30.0948 0.08 0 1.24 0 27.17 0 0 0.9 0 0.272201 0 4.21912 0 92.4464 0 0 3.06227 0

## ssd:ext4_no_jnl:DWOL:1:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.000180 91823.000000 3060.748302 30.0689 0.1 0 1.22 0 27.24 0 0 0.92 0 0.339213 0 4.1384 0 92.4016 0 0 3.12076 0

## ssd:xfs:DWOL:1:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.000157 101017.000000 3367.215712 30.0696 0.08 0 1.47 0 27.04 0 0 0.57 0 0.274348 0 5.04115 0 92.7298 0 0 1.95473 0

## ssd:btrfs:DWOL:1:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.038214 27600.000000 918.829595 30.1244 0.07 0 1.2 0 28.26 0 0 0.25 0 0.235057 0 4.02955 0 94.8959 0 0 0.83949 0

## ssd:f2fs:DWOL:1:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

1 30.000209 100595.000000 3353.143306 30.0746 0.07 0 1.27 0 27.23 0 0 0.46 0 0.24113 0 4.37478 0 93.7995 0 0 1.58457 0

### NUM_TEST_CONF  = 20
